title,year,doi,openalex_id,cited_by,is_oa,pdf_url,landing_url,venue,doi_key,title_norm,citation_score,recency_score,kw_score_raw,kw_score,gold_probability,cluster3_probability,ml_match_gold,ml_match_cluster,ml_score_gold,ml_score_cluster3,ml_score_total,final_score
All‐Inorganic Cesium‐Based Hybrid Perovskites for Efficient and Stable Solar Cells and Modules,2021,10.1002/aenm.202100672,https://openalex.org/W3158804383,120,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.202100672,https://doi.org/10.1002/aenm.202100672,Advanced Energy Materials,10.1002aenm.202100672,all inorganic cesium based hybrid perovskites for efficient and stable solar cells and modules,23.978952727983707,0.6,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.578952727983708
Highly stable and efficient solid-state solar cells based on methylammonium lead bromide (CH3NH3PbBr3) perovskite quantum dots,2015,10.1038/am.2015.86,https://openalex.org/W1598298067,135,True,https://www.nature.com/articles/am201586.pdf,https://doi.org/10.1038/am.2015.86,NPG Asia Materials,10.1038am.2015.86,highly stable and efficient solid state solar cells based on methylammonium lead bromide ch3nh3pbbr3 perovskite quantum dots,24.563274428680263,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.563274428680263
Low Temperature Fabrication for High Performance Flexible CsPbI2Br Perovskite Solar Cells,2018,10.1002/advs.201801117,https://openalex.org/W2890589622,127,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.201801117,https://doi.org/10.1002/advs.201801117,Advanced Science,10.1002advs.201801117,low temperature fabrication for high performance flexible cspbi2br perovskite solar cells,24.260151319598084,0.3,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.560151319598084
Modulation of perovskite degradation with multiple-barrier for light-heat stable perovskite solar cells,2023,10.1038/s41467-023-41856-9,https://openalex.org/W4387215519,114,True,https://www.nature.com/articles/s41467-023-41856-9.pdf,https://doi.org/10.1038/s41467-023-41856-9,Nature Communications,10.1038s41467-023-41856-9,modulation of perovskite degradation with multiple barrier for light heat stable perovskite solar cells,23.72466064181625,0.8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.52466064181625
25.1% High‐Efficiency Monolithic Perovskite Silicon Tandem Solar Cell with a High Bandgap Perovskite Absorber,2020,10.1002/solr.202000152,https://openalex.org/W3021629448,121,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/solr.202000152,https://doi.org/10.1002/solr.202000152,Solar RRL,10.1002solr.202000152,25 1 high efficiency monolithic perovskite silicon tandem solar cell with a high bandgap perovskite absorber,24.020105223666285,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.520105223666285
Perovskite Solar Cells Shine in the “Valley of the Sun”,2016,10.1021/acsenergylett.6b00069,https://openalex.org/W2342733550,130,True,https://pubs.acs.org/doi/pdf/10.1021/acsenergylett.6b00069?ref=article_openPDF,https://doi.org/10.1021/acsenergylett.6b00069,ACS Energy Letters,10.1021acsenergylett.6b00069,perovskite solar cells shine in the valley of the sun,24.375986616005754,0.1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.475986616005756
One-Step Solution Deposition of Tin-Perovskite onto a Self-Assembled Monolayer with a DMSO-Free Solvent System,2023,10.1021/acsenergylett.3c02098,https://openalex.org/W4388909811,33,True,https://pubs.acs.org/doi/pdf/10.1021/acsenergylett.3c02098,https://doi.org/10.1021/acsenergylett.3c02098,ACS Energy Letters,10.1021acsenergylett.3c02098,one step solution deposition of tin perovskite onto a self assembled monolayer with a dmso free solvent system,17.63180262308081,0.8,3.0,6.0,0.0,0.0,,,0.0,0.0,0.0,24.43180262308081
Ambient Fabrication of Organic–Inorganic Hybrid Perovskite Solar Cells,2020,10.1002/smtd.202000744,https://openalex.org/W3087537185,118,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smtd.202000744,https://doi.org/10.1002/smtd.202000744,Small Methods,10.1002smtd.202000744,ambient fabrication of organic inorganic hybrid perovskite solar cells,23.89561746555765,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.39561746555765
Wearable perovskite solar cells by aligned liquid crystal elastomers,2023,10.1038/s41467-023-36938-7,https://openalex.org/W4322766723,111,True,https://www.nature.com/articles/s41467-023-36938-7.pdf,https://doi.org/10.1038/s41467-023-36938-7,Nature Communications,10.1038s41467-023-36938-7,wearable perovskite solar cells by aligned liquid crystal elastomers,23.59249435647547,0.8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.39249435647547
Mapping the pathways of photo-induced ion migration in organic-inorganic hybrid halide perovskites,2023,10.1038/s41467-023-37486-w,https://openalex.org/W4362523478,111,True,https://www.nature.com/articles/s41467-023-37486-w.pdf,https://doi.org/10.1038/s41467-023-37486-w,Nature Communications,10.1038s41467-023-37486-w,mapping the pathways of photo induced ion migration in organic inorganic hybrid halide perovskites,23.59249435647547,0.8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.39249435647547
Review of current progress in hole-transporting materials for perovskite solar cells,2021,10.1016/j.jechem.2021.12.003,https://openalex.org/W4200497349,115,True,https://ars.els-cdn.com/content/image/1-s2.0-S2095495621006653-ga1_lrg.jpg,https://doi.org/10.1016/j.jechem.2021.12.003,Journal of Energy Chemistry,10.1016j.jechem.2021.12.003,review of current progress in hole transporting materials for perovskite solar cells,23.767950955531823,0.6,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.367950955531825
Improving Low-Bandgap Tin–Lead Perovskite Solar Cells via Contact Engineering and Gas Quench Processing,2020,10.1021/acsenergylett.0c00255,https://openalex.org/W3011975943,117,True,https://www.osti.gov/servlets/purl/1659847,https://www.osti.gov/biblio/1834022,ACS Energy Letters,10.1021acsenergylett.0c00255,improving low bandgap tin lead perovskite solar cells via contact engineering and gas quench processing,23.853423122328326,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.353423122328326
Near‐Infrared‐Transparent Perovskite Solar Cells and Perovskite‐Based Tandem Photovoltaics,2020,10.1002/smtd.202000395,https://openalex.org/W3081696716,117,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smtd.202000395,https://doi.org/10.1002/smtd.202000395,Small Methods,10.1002smtd.202000395,near infrared transparent perovskite solar cells and perovskite based tandem photovoltaics,23.853423122328326,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.353423122328326
Tin perovskite transistors and complementary circuits based on A-site cation engineering,2023,10.1038/s41928-023-01019-6,https://openalex.org/W4386033377,110,True,https://www.nature.com/articles/s41928-023-01019-6.pdf,https://doi.org/10.1038/s41928-023-01019-6,Nature Electronics,10.1038s41928-023-01019-6,tin perovskite transistors and complementary circuits based on a site cation engineering,23.54765100656167,0.8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.34765100656167
Enabling full-scale grain boundary mitigation in polycrystalline perovskite solids,2022,10.1126/sciadv.abo3733,https://openalex.org/W4294316498,112,True,,https://doi.org/10.1126/sciadv.abo3733,Science Advances,10.1126sciadv.abo3733,enabling full scale grain boundary mitigation in polycrystalline perovskite solids,23.636939093561704,0.7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.336939093561703
Development of formamidinium lead iodide-based perovskite solar cells: efficiency and stability,2021,10.1039/d1sc04769h,https://openalex.org/W4200211180,114,True,https://pubs.rsc.org/en/content/articlepdf/2022/sc/d1sc04769h,https://doi.org/10.1039/d1sc04769h,Chemical Science,10.1039d1sc04769h,development of formamidinium lead iodide based perovskite solar cells efficiency and stability,23.72466064181625,0.6,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.32466064181625
Printed flexible thermoelectric materials and devices,2021,10.1039/d1ta03647e,https://openalex.org/W3174139454,62,True,https://pubs.rsc.org/en/content/articlepdf/2021/ta/d1ta03647e,https://doi.org/10.1039/d1ta03647e,Journal of Materials Chemistry A,10.1039d1ta03647e,printed flexible thermoelectric materials and devices,20.715673631957664,0.6,1.5,3.0,0.0,0.0,,,0.0,0.0,0.0,24.315673631957665
High-Performance Formamidinium-Based Perovskite Solar Cells via Microstructure-Mediated δ-to-α Phase Transformation,2017,10.1021/acs.chemmater.7b00523,https://openalex.org/W2600411912,123,True,https://www.osti.gov/servlets/purl/1358335,https://www.osti.gov/biblio/1358335,Chemistry of Materials,10.1021acs.chemmater.7b00523,high performance formamidinium based perovskite solar cells via microstructure mediated to phase transformation,24.101407828025184,0.2,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.301407828025184
Methodologies for high efficiency perovskite solar cells,2016,10.1186/s40580-016-0074-x,https://openalex.org/W2470388811,125,True,https://nanoconvergencejournal.springeropen.com/track/pdf/10.1186/s40580-016-0074-x,https://doi.org/10.1186/s40580-016-0074-x,Nano Convergence,10.1186s40580-016-0074-x,methodologies for high efficiency perovskite solar cells,24.18140953475739,0.1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.28140953475739
Additive engineering for stable halide perovskite solar cells,2021,10.1016/j.jechem.2021.01.037,https://openalex.org/W3126951481,113,True,https://ddd.uab.cat/record/239285,https://ddd.uab.cat/record/239285,Journal of Energy Chemistry,10.1016j.jechem.2021.01.037,additive engineering for stable halide perovskite solar cells,23.68099224197248,0.6,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.28099224197248
Self‐Driven Prenucleation‐Induced Perovskite Crystallization Enables Efficient Perovskite Solar Cells,2023,10.1002/anie.202302342,https://openalex.org/W4362458069,108,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anie.202302342,https://doi.org/10.1002/anie.202302342,Angewandte Chemie International Edition,10.1002anie.202302342,self driven prenucleation induced perovskite crystallization enables efficient perovskite solar cells,23.45673941114572,0.8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.25673941114572
Perovskite Solar Cells for BIPV Application: A Review,2020,10.3390/buildings10070129,https://openalex.org/W3041092810,114,True,https://www.mdpi.com/2075-5309/10/7/129/pdf?version=1595300907,https://doi.org/10.3390/buildings10070129,Buildings,10.3390buildings10070129,perovskite solar cells for bipv application a review,23.72466064181625,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.22466064181625
Robot-Based High-Throughput Screening of Antisolvents for Lead Halide Perovskites,2020,10.1016/j.joule.2020.06.013,https://openalex.org/W3042437306,114,True,http://www.cell.com/article/S2542435120302762/pdf,https://doi.org/10.1016/j.joule.2020.06.013,Joule,10.1016j.joule.2020.06.013,robot based high throughput screening of antisolvents for lead halide perovskites,23.72466064181625,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.22466064181625
"Bifacial, Color-Tunable Semitransparent Perovskite Solar Cells for Building-Integrated Photovoltaics",2019,10.1021/acsami.9b15488,https://openalex.org/W2996469781,116,True,https://dr.ntu.edu.sg/bitstream/10356/142485/2/Bifacial%2c%20Color-Tunable%20Semitransparent%20Perovskite%20Solar%20Cells%20for%20Building%20Integrated%20Photovoltaics.pdf,https://hdl.handle.net/10356/142485,ACS Applied Materials & Interfaces,10.1021acsami.9b15488,bifacial color tunable semitransparent perovskite solar cells for building integrated photovoltaics,23.810869673988783,0.4,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.210869673988782
Controlled on-chip fabrication of large-scale perovskite single crystal arrays for high-performance laser and photodetector integration,2023,10.1038/s41377-023-01107-4,https://openalex.org/W4323531915,107,True,https://www.nature.com/articles/s41377-023-01107-4.pdf,https://doi.org/10.1038/s41377-023-01107-4,Light Science & Applications,10.1038s41377-023-01107-4,controlled on chip fabrication of large scale perovskite single crystal arrays for high performance laser and photodetector integration,23.4106561356211,0.8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.2106561356211
Encapsulation of commercial and emerging solar cells with focus on perovskite solar cells,2022,10.1016/j.solener.2022.03.060,https://openalex.org/W4226056177,109,True,https://www.sciencedirect.com/science/article/pii/S0038092X22002262/pdf,https://doi.org/10.1016/j.solener.2022.03.060,Solar Energy,10.1016j.solener.2022.03.060,encapsulation of commercial and emerging solar cells with focus on perovskite solar cells,23.502401828962082,0.7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.20240182896208
Void-free buried interface for scalable processing of p-i-n-based FAPbI3 perovskite solar modules,2023,10.1016/j.joule.2023.05.017,https://openalex.org/W4380355481,71,True,http://www.cell.com/article/S2542435123002143/pdf,https://doi.org/10.1016/j.joule.2023.05.017,Joule,10.1016j.joule.2023.05.017,void free buried interface for scalable processing of p i n based fapbi3 perovskite solar modules,21.383330595080277,0.8,1.0,2.0,0.0,0.0,,,0.0,0.0,0.0,24.183330595080278
Two-Dimensional Materials for Highly Efficient and Stable Perovskite Solar Cells,2024,10.1007/s40820-024-01417-1,https://openalex.org/W4398251901,104,True,,https://doi.org/10.1007/s40820-024-01417-1,Nano-Micro Letters,10.1007s40820-024-01417-1,two dimensional materials for highly efficient and stable perovskite solar cells,23.269801750787614,0.9,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.169801750787613
Incorporating Potassium Citrate to Improve the Performance of Tin‐Lead Perovskite Solar Cells,2023,10.1002/aenm.202301218,https://openalex.org/W4384199329,106,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.202301218,https://doi.org/10.1002/aenm.202301218,Advanced Energy Materials,10.1002aenm.202301218,incorporating potassium citrate to improve the performance of tin lead perovskite solar cells,23.36414417230953,0.8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.16414417230953
Intrinsic and Extrinsic Stability of Formamidinium Lead Bromide Perovskite Solar Cells Yielding High Photovoltage,2016,10.1021/acs.nanolett.6b03455,https://openalex.org/W2538338482,122,True,https://www.repository.cam.ac.uk/handle/1810/263663,https://www.repository.cam.ac.uk/handle/1810/263663,Nano Letters,10.1021acs.nanolett.6b03455,intrinsic and extrinsic stability of formamidinium lead bromide perovskite solar cells yielding high photovoltage,24.060921776862084,0.1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.160921776862086
Manipulating crystallization dynamics through chelating molecules for bright perovskite emitters,2021,10.1038/s41467-021-25092-7,https://openalex.org/W3171806716,110,True,https://www.nature.com/articles/s41467-021-25092-7.pdf,https://doi.org/10.1038/s41467-021-25092-7,Nature Communications,10.1038s41467-021-25092-7,manipulating crystallization dynamics through chelating molecules for bright perovskite emitters,23.54765100656167,0.6,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.14765100656167
Water- and heat-activated dynamic passivation for perovskite photovoltaics,2024,10.1038/s41586-024-07705-5,https://openalex.org/W4399964114,103,True,https://www.nature.com/articles/s41586-024-07705-5.pdf,https://doi.org/10.1038/s41586-024-07705-5,Nature,10.1038s41586-024-07705-5,water and heat activated dynamic passivation for perovskite photovoltaics,23.22195449570686,0.9,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.12195449570686
Self-assembled monolayer–based blue perovskite LEDs,2023,10.1126/sciadv.adh2140,https://openalex.org/W4386533798,105,True,https://www.science.org/doi/pdf/10.1126/sciadv.adh2140?download=true,https://doi.org/10.1126/sciadv.adh2140,Science Advances,10.1126sciadv.adh2140,self assembled monolayer based blue perovskite leds,23.317195470560335,0.8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.117195470560336
Superior Self‐Powered Room‐Temperature Chemical Sensing with Light‐Activated Inorganic Halides Perovskites,2017,10.1002/smll.201702571,https://openalex.org/W2778864139,118,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.201702571,https://doi.org/10.1002/smll.201702571,Small,10.1002smll.201702571,superior self powered room temperature chemical sensing with light activated inorganic halides perovskites,23.89561746555765,0.2,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.09561746555765
Perovskite Photovoltaics on Roll-To-Roll Coated Ultra-thin Glass as Flexible High-Efficiency Indoor Power Generators,2020,10.1016/j.xcrp.2020.100045,https://openalex.org/W3023427160,111,True,https://www.sciencedirect.com/science/article/pii/S2666386420300369/pdf,https://doi.org/10.1016/j.xcrp.2020.100045,Cell Reports Physical Science,10.1016j.xcrp.2020.100045,perovskite photovoltaics on roll to roll coated ultra thin glass as flexible high efficiency indoor power generators,23.59249435647547,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.09249435647547
Cs + incorporation into CH 3 NH 3 PbI 3 perovskite: substitution limit and stability enhancement,2016,10.1039/c6ta05869h,https://openalex.org/W2545931486,120,True,http://opus.bath.ac.uk/53679/1/160602Cs_Paper_RGN.pdf,http://opus.bath.ac.uk/53679/1/160602Cs_Paper_RGN.pdf,Journal of Materials Chemistry A,10.1039c6ta05869h,cs incorporation into ch 3 nh 3 pbi 3 perovskite substitution limit and stability enhancement,23.978952727983707,0.1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.078952727983708
Manipulating the crystallization kinetics of halide perovskites for large-area solar modules,2024,10.1038/s43246-024-00566-5,https://openalex.org/W4400917952,68,True,https://www.nature.com/articles/s43246-024-00566-5.pdf,https://doi.org/10.1038/s43246-024-00566-5,Communications Materials,10.1038s43246-024-00566-5,manipulating the crystallization kinetics of halide perovskites for large area solar modules,21.1705325229863,0.9,1.0,2.0,0.0,0.0,,,0.0,0.0,0.0,24.070532522986298
Dual‐Interface‐Reinforced Flexible Perovskite Solar Cells for Enhanced Performance and Mechanical Reliability,2022,10.1002/adma.202205301,https://openalex.org/W4296794296,106,True,https://www.osti.gov/servlets/purl/1959914,https://www.osti.gov/biblio/1894165,Advanced Materials,10.1002adma.202205301,dual interface reinforced flexible perovskite solar cells for enhanced performance and mechanical reliability,23.36414417230953,0.7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.06414417230953
Iodine Modulates the MACl‐Assisted Growth of FAPbI 3 for High Efficiency Perovskite Solar Cells,2024,10.1002/aenm.202400500,https://openalex.org/W4394786497,45,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.202400500,https://doi.org/10.1002/aenm.202400500,Advanced Energy Materials,10.1002aenm.202400500,iodine modulates the macl assisted growth of fapbi 3 for high efficiency perovskite solar cells,19.143206982445477,0.9,2.0,4.0,0.0,0.0,,,0.0,0.0,0.0,24.043206982445476
Optical analysis of CH 3 NH 3 Sn x Pb 1−x I 3 absorbers: a roadmap for perovskite-on-perovskite tandem solar cells,2016,10.1039/c6ta04840d,https://openalex.org/W2461872642,119,True,https://pubs.rsc.org/en/content/articlepdf/2016/ta/c6ta04840d,https://doi.org/10.1039/c6ta04840d,Journal of Materials Chemistry A,10.1039c6ta04840d,optical analysis of ch 3 nh 3 sn x pb 1 x i 3 absorbers a roadmap for perovskite on perovskite tandem solar cells,23.937458713910228,0.1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.03745871391023
High-throughput surface preparation for flexible slot die coated perovskite solar cells,2017,10.1016/j.orgel.2017.12.027,https://openalex.org/W2779696987,42,True,https://ars.els-cdn.com/content/image/1-s2.0-S1566119917306237-fx1_lrg.jpg,https://doi.org/10.1016/j.orgel.2017.12.027,Organic Electronics,10.1016j.orgel.2017.12.027,high throughput surface preparation for flexible slot die coated perovskite solar cells,18.806000578467813,0.2,2.5,5.0,0.0,0.0,,,0.0,0.0,0.0,24.006000578467813
Performance boosting strategy for perovskite light-emitting diodes,2019,10.1063/1.5098871,https://openalex.org/W2964560244,111,True,https://aip.scitation.org/doi/pdf/10.1063/1.5098871,https://doi.org/10.1063/1.5098871,Applied Physics Reviews,10.10631.5098871,performance boosting strategy for perovskite light emitting diodes,23.59249435647547,0.4,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.99249435647547
Inhibiting perovskite decomposition by a creeper-inspired strategy enables efficient and stable perovskite solar cells,2024,10.1038/s41467-024-49617-y,https://openalex.org/W4399793787,100,True,,https://doi.org/10.1038/s41467-024-49617-y,Nature Communications,10.1038s41467-024-49617-y,inhibiting perovskite decomposition by a creeper inspired strategy enables efficient and stable perovskite solar cells,23.075602584206298,0.9,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.975602584206296
Structurally Dimensional Engineering in Perovskite Photovoltaics,2023,10.1002/aenm.202300188,https://openalex.org/W4368364824,102,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.202300188,https://doi.org/10.1002/aenm.202300188,Advanced Energy Materials,10.1002aenm.202300188,structurally dimensional engineering in perovskite photovoltaics,23.17364494114818,0.8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.97364494114818
"Green solvents, materials, and lead-free semiconductors for sustainable fabrication of perovskite solar cells",2023,10.1039/d3ra01692g,https://openalex.org/W4380785247,102,True,https://pubs.rsc.org/en/content/articlepdf/2023/ra/d3ra01692g,https://doi.org/10.1039/d3ra01692g,RSC Advances,10.1039d3ra01692g,green solvents materials and lead free semiconductors for sustainable fabrication of perovskite solar cells,23.17364494114818,0.8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.97364494114818
The Challenge of Ambient Air–Processed Organometallic Halide Perovskite: Technology Transfer From Spin Coating to Meniscus Blade Coating of Perovskite Thin Films,2021,10.3389/fmats.2021.635224,https://openalex.org/W3153826942,31,True,https://www.frontiersin.org/articles/10.3389/fmats.2021.635224/pdf,https://doi.org/10.3389/fmats.2021.635224,Frontiers in Materials,10.3389fmats.2021.635224,the challenge of ambient air processed organometallic halide perovskite technology transfer from spin coating to meniscus blade coating of perovskite thin films,17.328679513998633,0.6,3.0,6.0,0.0,0.0,,,0.0,0.0,0.0,23.928679513998635
Recent Advances in Patterning Strategies for Full-Color Perovskite Light-Emitting Diodes,2023,10.1007/s40820-023-01254-8,https://openalex.org/W4389436239,101,True,https://link.springer.com/content/pdf/10.1007/s40820-023-01254-8.pdf,https://doi.org/10.1007/s40820-023-01254-8,Nano-Micro Letters,10.1007s40820-023-01254-8,recent advances in patterning strategies for full color perovskite light emitting diodes,23.124864066421353,0.8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.924864066421353
Constructing molecular bridge for high-efficiency and stable perovskite solar cells based on P3HT,2022,10.1038/s41467-022-34768-7,https://openalex.org/W4309474525,103,True,https://www.nature.com/articles/s41467-022-34768-7.pdf,https://doi.org/10.1038/s41467-022-34768-7,Nature Communications,10.1038s41467-022-34768-7,constructing molecular bridge for high efficiency and stable perovskite solar cells based on p3ht,23.22195449570686,0.7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.92195449570686
Printing strategies for scaling-up perovskite solar cells,2021,10.1093/nsr/nwab075,https://openalex.org/W3166056003,105,True,https://academic.oup.com/nsr/article-pdf/8/8/nwab075/39733472/nwab075.pdf,https://doi.org/10.1093/nsr/nwab075,National Science Review,10.1093nsrnwab075,printing strategies for scaling up perovskite solar cells,23.317195470560335,0.6,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.917195470560337
New insight into solvent engineering technology from evolution of intermediates via one-step spin-coating approach,2017,10.1007/s40843-017-9027-1,https://openalex.org/W2606964976,62,True,https://link.springer.com/content/pdf/10.1007%2Fs40843-017-9027-1.pdf,https://doi.org/10.1007/s40843-017-9027-1,Science China Materials,10.1007s40843-017-9027-1,new insight into solvent engineering technology from evolution of intermediates via one step spin coating approach,20.715673631957664,0.2,1.5,3.0,0.0,0.0,,,0.0,0.0,0.0,23.915673631957663
Fundamental Study on the Fabrication of Inverted Planar Perovskite Solar Cells Using Two-Step Sequential Substrate Vibration-Assisted Spray Coating (2S-SVASC),2016,10.1186/s11671-016-1259-2,https://openalex.org/W2261743969,63,True,https://link.springer.com/content/pdf/10.1186/s11671-016-1259-2.pdf,https://doi.org/10.1186/s11671-016-1259-2,Nanoscale Research Letters,10.1186s11671-016-1259-2,fundamental study on the fabrication of inverted planar perovskite solar cells using two step sequential substrate vibration assisted spray coating 2s svasc,20.79441541679836,0.1,1.5,3.0,0.0,0.0,,,0.0,0.0,0.0,23.89441541679836
Solution-Processed SnO2 Quantum Dots for the Electron Transport Layer of Flexible and Printed Perovskite Solar Cells,2022,10.3390/nano12152615,https://openalex.org/W4289205978,37,True,https://www.mdpi.com/2079-4991/12/15/2615/pdf?version=1659348337,https://doi.org/10.3390/nano12152615,Nanomaterials,10.3390nano12152615,solution processed sno2 quantum dots for the electron transport layer of flexible and printed perovskite solar cells,18.18793079863193,0.7,2.5,5.0,0.0,0.0,,,0.0,0.0,0.0,23.887930798631928
Oxidation-resistant all-perovskite tandem solar cells in substrate configuration,2023,10.1038/s41467-023-37492-y,https://openalex.org/W4362471085,100,True,https://www.nature.com/articles/s41467-023-37492-y.pdf,https://doi.org/10.1038/s41467-023-37492-y,Nature Communications,10.1038s41467-023-37492-y,oxidation resistant all perovskite tandem solar cells in substrate configuration,23.075602584206298,0.8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.875602584206298
Material and Device Design of Flexible Perovskite Solar Cells for Next‐Generation Power Supplies,2024,10.1002/adma.202311473,https://openalex.org/W4390893937,98,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.202311473,https://doi.org/10.1002/adma.202311473,Advanced Materials,10.1002adma.202311473,material and device design of flexible perovskite solar cells for next generation power supplies,22.97559925067295,0.9,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.87559925067295
Cation influence on carrier dynamics in perovskite solar cells,2019,10.1016/j.nanoen.2019.01.060,https://openalex.org/W2914263858,108,True,https://ars.els-cdn.com/content/image/1-s2.0-S2211285519300801-fx1_lrg.jpg,https://doi.org/10.1016/j.nanoen.2019.01.060,Nano Energy,10.1016j.nanoen.2019.01.060,cation influence on carrier dynamics in perovskite solar cells,23.45673941114572,0.4,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.856739411145718
Lights and Shadows of DMSO as Solvent for Tin Halide Perovskites,2021,10.1002/chem.202103919,https://openalex.org/W4200081144,46,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/chem.202103919,https://doi.org/10.1002/chem.202103919,Chemistry - A European Journal,10.1002chem.202103919,lights and shadows of dmso as solvent for tin halide perovskites,19.250738008550293,0.6,2.0,4.0,0.0,0.0,,,0.0,0.0,0.0,23.850738008550294
Manipulating solvent fluidic dynamics for large-area perovskite film-formation and white light-emitting diodes,2024,10.1038/s41467-024-45488-5,https://openalex.org/W4391541150,65,True,https://www.nature.com/articles/s41467-024-45488-5.pdf,https://doi.org/10.1038/s41467-024-45488-5,Nature Communications,10.1038s41467-024-45488-5,manipulating solvent fluidic dynamics for large area perovskite film formation and white light emitting diodes,20.948273710132128,0.9,1.0,2.0,0.0,0.0,,,0.0,0.0,0.0,23.848273710132126
Low‐Dimensional Metal‐Halide Perovskites as High‐Performance Materials for Memory Applications,2022,10.1002/smll.202203311,https://openalex.org/W4292547106,101,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.202203311,https://doi.org/10.1002/smll.202203311,Small,10.1002smll.202203311,low dimensional metal halide perovskites as high performance materials for memory applications,23.124864066421353,0.7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.824864066421352
Highly Efficient Perovskite Solar Cells with Substantial Reduction of Lead Content,2016,10.1038/srep35705,https://openalex.org/W2535582161,114,True,https://www.nature.com/articles/srep35705.pdf,https://doi.org/10.1038/srep35705,Scientific Reports,10.1038srep35705,highly efficient perovskite solar cells with substantial reduction of lead content,23.72466064181625,0.1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.82466064181625
Self‐Crystallized Multifunctional 2D Perovskite for Efficient and Stable Perovskite Solar Cells,2020,10.1002/adfm.201910620,https://openalex.org/W3011494759,105,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adfm.201910620,https://doi.org/10.1002/adfm.201910620,Advanced Functional Materials,10.1002adfm.201910620,self crystallized multifunctional 2d perovskite for efficient and stable perovskite solar cells,23.317195470560335,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.817195470560335
